code,name,registered,voters,blanks,nulls,boycotts,PS,PPD/PSD,B.E.,CDS-PP,MEP,MPT,PCTP/MRPP,MMS,P.H.,P.N.R.,PCP-PEV,POUS,PPM,PPD/PSD.CDS-PP,PTP,PND,L,MAS,PAN,PDA,PNR,PPV
170313,Faiões,827,263,20,23,0,81,0,7,0,0,15,3,0,0,0,13,0,3,87,3,2,1,1,0,0,0,4
170221,Vilar e Viveiro,627,250,4,6,0,35,0,1,0,0,7,3,0,0,0,9,0,0,171,1,6,2,2,2,0,1,0
30617,União das freguesias de Belinho e Mar,3347,984,64,34,0,185,0,30,0,0,98,21,0,0,0,79,6,3,394,8,14,17,8,13,0,5,5
130226,União das freguesias de Teixeira e Teixeiró,1108,246,1,8,0,133,0,3,0,0,4,1,0,0,0,4,0,2,84,1,3,0,0,0,0,1,1
11201,Bunheiro,2533,733,40,17,0,115,0,13,0,0,58,9,0,0,0,32,1,4,417,4,5,4,4,6,0,4,0
180811,União das freguesias de Mortágua, Vale Remígio, Cortegaça e Almaça,3825,1159,123,31,0,383,0,32,0,0,63,11,0,0,0,73,0,4,384,4,6,25,4,11,2,0,3
90902,Barreira,231,85,3,5,0,14,0,4,0,0,6,0,0,0,0,2,1,1,45,1,1,1,1,0,0,0,0
10511,São Jacinto,937,264,7,4,0,120,0,9,0,0,30,5,0,0,0,19,0,5,44,1,3,7,4,5,0,1,0
40519,Lombo,364,118,4,2,0,33,0,4,0,0,6,0,0,0,0,1,0,0,63,0,1,1,0,2,1,0,0
61005,Liceia,1127,363,23,7,0,171,0,11,0,0,27,9,0,0,0,31,0,3,65,3,2,3,3,4,0,1,0
180905,Senhorim,1333,264,10,7,0,64,0,15,0,0,25,5,0,0,0,10,1,1,113,2,2,2,1,3,1,0,2
20524,União das freguesias de Trigaches e São Brissos,506,185,4,5,0,69,0,5,0,0,10,5,0,0,0,71,0,2,8,1,0,2,0,1,0,1,1
30915,Lanhoso,766,257,13,3,0,61,0,5,0,0,7,4,0,0,0,12,0,1,140,4,3,0,2,0,0,1,1
182006,São João de Tarouca,653,190,8,8,0,56,0,4,0,0,8,0,0,0,0,9,0,0,86,0,5,1,1,3,0,1,0
101407,Peniche,13499,3596,167,89,0,1116,0,154,0,0,251,87,0,0,0,789,1,18,747,12,8,61,4,63,4,13,12
31361,União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago),1032,314,14,8,0,72,0,3,0,0,14,3,0,0,0,6,1,3,172,1,3,1,3,7,0,2,1
141608,Arneiro das Milhariças,785,319,20,13,0,120,0,8,0,0,25,6,0,0,0,40,1,1,65,2,1,8,1,3,0,3,2
30245,Manhente,1680,720,34,16,0,183,0,36,0,0,77,16,0,0,0,32,0,5,285,5,4,8,5,8,0,3,3
100926,Bidoeira de Cima,2133,698,63,35,0,45,0,15,0,0,23,3,0,0,0,11,0,1,456,2,12,14,2,7,5,0,4
50707,Meimão,356,129,5,5,0,77,0,3,0,0,0,0,0,0,0,2,0,5,31,0,0,0,0,1,0,0,0
30369,União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente),1713,617,47,13,0,186,0,19,0,0,51,14,0,0,0,33,0,2,213,8,6,9,1,10,0,5,0
60102,Arganil,3498,1194,63,44,0,386,0,49,0,0,86,19,0,0,0,42,0,3,434,9,11,19,5,17,0,3,4
110814,União das freguesias de São Bartolomeu dos Galegos e Moledo,1356,470,33,39,0,138,0,13,0,0,21,12,0,0,0,33,1,1,145,2,6,9,4,7,1,2,3
50911,Pedrógão Pequeno,706,266,7,13,0,91,0,10,0,0,21,3,0,0,0,8,1,1,89,1,7,4,1,6,3,0,0
40613,São Martinho de Angueira,417,97,1,5,0,36,0,1,0,0,2,2,0,0,0,3,0,2,41,0,2,0,1,0,0,1,0
10516,Requeixo, Nossa Senhora de Fátima e Nariz,4210,1331,88,39,0,193,0,51,0,0,75,9,0,0,0,35,1,6,784,5,6,18,1,14,1,3,2
171216,Possacos,568,197,4,15,0,54,0,0,0,0,10,2,0,0,0,3,2,1,99,0,2,1,0,3,1,0,0
50520,União das freguesias de Monsanto e Idanha-a-Velha,810,290,5,8,0,191,0,6,0,0,3,4,0,0,0,11,0,2,45,4,3,2,4,0,0,1,1
91009,Ervedosa,204,69,2,5,0,12,0,0,0,0,2,0,0,0,0,2,0,0,45,0,1,0,0,0,0,0,0
10318,União das freguesias de Tamengos, Aguim e Óis do Bairro,3115,928,54,24,0,257,0,25,0,0,85,10,0,0,0,47,1,3,379,2,10,10,3,10,1,4,3
131021,Sobrosa,2309,874,32,29,0,208,0,13,0,0,64,5,0,0,0,24,0,2,446,10,10,12,5,10,1,2,1
21121,São Teotónio,4754,1890,72,64,0,695,0,96,0,0,88,84,0,0,0,435,7,16,173,12,20,55,10,32,4,17,10
81201,São Brás de Alportel,9014,2747,147,102,0,922,0,161,0,0,200,53,0,0,0,295,5,12,643,24,25,53,13,70,0,12,10
160614,Oleiros,560,178,8,7,0,47,0,3,0,0,12,1,0,0,0,2,0,0,91,0,1,5,0,1,0,0,0
131607,Fajozes,1160,455,19,16,0,159,0,16,0,0,35,9,0,0,0,38,0,1,133,3,4,7,2,7,2,3,1
160817,União das freguesias de Gandra e Taião,1404,365,16,13,0,126,0,7,0,0,24,4,0,0,0,14,1,4,139,1,3,4,0,6,0,3,0
91301,Aldeia Nova,339,103,7,3,0,28,0,1,0,0,8,0,0,0,0,1,0,0,51,1,0,1,0,1,0,0,1
30255,Palme,967,328,15,8,0,106,0,6,0,0,18,4,0,0,0,5,2,4,147,0,4,2,2,2,1,2,0
181921,União das freguesias de Távora e Pereiro,491,144,3,5,0,57,0,4,0,0,5,0,0,0,0,11,0,0,53,0,1,0,2,0,1,1,1
131025,Paredes,16796,6181,230,288,0,1874,0,233,0,0,544,99,0,0,0,364,5,33,2146,37,60,113,26,72,9,23,25
170640,União das freguesias de Sezelhe e Covelães,474,160,4,0,0,81,0,0,0,0,11,0,0,0,0,2,1,2,57,0,0,0,2,0,0,0,0
100301,Alvorge,1062,385,24,16,0,106,0,4,0,0,13,3,0,0,0,5,0,3,191,2,6,4,4,1,3,0,0
181411,União das freguesias de Santa Comba Dão e Couto do Mosteiro,4321,1239,107,36,0,407,0,32,0,0,89,11,0,0,0,37,0,6,449,8,5,21,3,18,1,4,5
310604,Seixal,776,293,6,8,0,111,0,0,0,0,13,0,0,0,0,5,0,1,124,18,2,2,0,3,0,0,0
170318,Nogueira da Montanha,814,208,2,4,0,38,0,2,0,0,8,2,0,0,0,4,1,3,133,3,7,1,0,0,0,0,0
30264,Roriz,1825,617,42,13,0,87,0,12,0,0,36,6,0,0,0,21,1,2,358,4,6,15,1,4,3,4,2
90744,Sobral da Serra,272,129,5,5,0,52,0,0,0,0,7,1,0,0,0,8,0,1,45,0,0,2,0,2,1,0,0
121305,Longomel,1092,419,8,7,0,195,0,33,0,0,4,11,0,0,0,118,0,5,27,0,1,2,0,5,0,3,0
91142,União das freguesias de Lajeosa e Forcalhos,324,100,2,3,0,32,0,2,0,0,3,1,0,0,0,2,0,0,48,1,2,0,1,2,0,0,1
130143,União das freguesias de Bustelo, Carneiro e Carvalho de Rei,982,329,5,6,0,117,0,3,0,0,41,3,0,0,0,7,0,1,133,0,3,2,0,2,1,3,2
90763,União das freguesias de Mizarela, Pêro Soares e Vila Soeiro,307,116,5,6,0,52,0,4,0,0,10,2,0,0,0,6,0,1,22,0,4,1,0,2,0,0,1
11910,União de freguesias de Vila Chã, Codal e Vila Cova de Perrinho,5034,1980,108,108,0,487,0,70,0,0,205,20,0,0,0,106,2,12,725,15,22,42,5,31,3,11,8
170631,Solveira,295,46,3,2,0,28,0,1,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,1,0,0,0
180622,União das freguesias de Tavares (Chãs, Várzea e Travanca),1524,456,23,15,0,144,0,5,0,0,19,1,0,0,0,10,0,4,213,3,3,7,2,5,1,0,1
170357,União das freguesias de Loivos e Póvoa de Agrações,984,221,6,10,0,61,0,2,0,0,1,1,0,0,0,5,0,4,124,1,4,0,1,1,0,0,0
91224,Travancinha,443,183,15,8,0,43,0,5,0,0,9,3,0,0,0,3,1,0,88,3,2,2,0,0,1,0,0
110909,Mafra,14358,4894,335,212,0,1184,0,295,0,0,472,69,0,0,0,636,6,29,1222,27,27,142,25,151,2,41,19
130138,Vila Caiz,2748,812,11,22,0,447,0,3,0,0,77,7,0,0,0,20,1,4,192,3,4,10,4,4,1,2,0
40407,União das freguesias de Freixo de Espada à Cinta e Mazouco,2161,560,19,18,0,241,0,11,0,0,29,6,0,0,0,26,0,3,192,3,5,5,0,1,0,0,1
450101,Calheta,1273,294,21,9,0,127,0,6,0,0,22,1,0,0,0,7,1,1,75,1,6,5,0,1,10,1,0
110705,Fanhões,2253,917,45,23,0,315,0,37,0,0,37,13,0,0,0,250,0,5,149,6,5,8,2,11,2,6,3
80812,União das freguesias de Querença, Tôr e Benafim,2347,783,51,22,0,282,0,33,0,0,35,16,0,0,0,57,3,4,215,10,5,14,5,18,5,4,4
40514,Ferreira,406,127,2,2,0,29,0,0,0,0,0,0,0,0,0,2,0,0,90,1,0,0,1,0,0,0,0
30714,Golães,2138,723,33,14,0,278,0,10,0,0,40,7,0,0,0,37,3,3,275,3,7,4,1,3,2,3,0
20605,São Marcos da Ataboeira,334,131,3,1,0,25,0,9,0,0,4,4,0,0,0,71,0,2,10,0,0,1,0,0,0,1,0
131418,Reguenga,1431,587,28,7,0,188,0,13,0,0,28,4,0,0,0,21,0,3,266,4,6,10,0,6,0,3,0
11903,Cepelos,1442,483,28,20,0,93,0,10,0,0,31,4,0,0,0,18,0,1,247,9,8,4,2,5,1,2,0
121412,União das freguesias de Reguengo e São Julião,909,289,16,16,0,95,0,6,0,0,8,3,0,0,0,22,0,1,106,1,2,6,1,5,0,1,0
131416,Rebordões,3110,1230,50,36,0,521,0,39,0,0,74,27,0,0,0,75,1,7,345,9,11,12,3,11,2,5,2
41020,União das freguesias de Assares e Lodões,295,99,4,1,0,47,0,7,0,0,7,2,0,0,0,8,0,2,18,1,0,1,1,0,0,0,0
50606,Madeirã,164,77,9,1,0,14,0,0,0,0,1,1,0,0,0,0,0,0,45,0,3,0,0,2,0,0,1
100209,Pussos São Pedro,1782,615,31,24,0,113,0,15,0,0,49,22,0,0,0,7,0,5,330,3,6,4,1,3,0,1,1
182205,Touro,1305,253,14,2,0,71,0,2,0,0,12,0,0,0,0,3,0,1,133,2,7,2,0,2,0,2,0
40229,Parâmio,299,58,6,3,0,24,0,0,0,0,3,0,0,0,0,3,0,0,17,0,2,0,0,0,0,0,0
90706,Arrifana,505,205,15,6,0,48,0,12,0,0,9,7,0,0,0,10,0,2,90,0,0,2,0,3,0,0,1
460104,Ribeiras,891,174,3,1,0,72,0,3,0,0,5,0,0,0,0,6,1,1,77,2,2,0,0,1,0,0,0
91330,União das freguesias de Freches e Torres,671,227,8,6,0,69,0,3,0,0,14,5,0,0,0,4,1,0,103,1,7,1,1,2,1,1,0
31126,União das freguesias de Ventosa e Cova,729,212,7,4,0,59,0,3,0,0,8,1,0,0,0,9,0,1,107,3,6,0,2,0,1,1,0
30364,União das freguesias de Braga (Maximinos, Sé e Cividade),13378,5059,225,120,0,1523,0,238,0,0,447,113,0,0,0,708,4,21,1332,29,29,118,20,80,5,18,29
171311,Telões,1849,394,18,8,0,156,0,5,0,0,19,5,0,0,0,16,1,1,146,2,5,6,2,3,0,0,1
120503,Santiago Maior,320,107,2,5,0,43,0,6,0,0,5,5,0,0,0,2,0,0,32,0,1,4,1,1,0,0,0
60329,Torres do Mondego,2098,768,30,19,0,319,0,39,0,0,49,15,0,0,0,119,0,6,130,2,5,11,5,9,2,6,2
40306,Fonte Longa,342,97,7,1,0,24,0,2,0,0,4,2,0,0,0,2,0,3,51,0,0,0,0,1,0,0,0
30921,Rendufinho,729,198,2,3,0,69,0,4,0,0,13,5,0,0,0,8,0,2,87,0,0,2,1,2,0,0,0
430204,Fonte do Bastardo,1100,184,20,0,0,76,0,9,0,0,8,1,0,0,0,5,0,1,54,0,2,3,1,2,1,0,1
31366,União das freguesias de Pico de Regalados, Gondiães e Mós,1445,613,33,19,0,151,0,15,0,0,62,6,0,0,0,22,0,3,273,5,8,8,2,4,0,1,1
50223,Sarzedas,1379,582,12,26,0,259,0,8,0,0,8,9,0,0,0,16,1,1,212,1,9,8,1,7,1,3,0
30881,União das freguesias de Candoso São Tiago e Mascotelos,3086,1168,54,20,0,437,0,65,0,0,95,28,0,0,0,135,1,1,277,5,5,15,6,14,3,3,4
30931,União das freguesias de Calvos e Frades,782,279,11,9,0,121,0,4,0,0,25,3,0,0,0,8,1,0,86,5,0,2,2,1,0,1,0
70527,União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé,956,417,7,9,0,130,0,19,0,0,12,26,0,0,0,156,0,3,45,1,2,3,0,3,0,1,0
121210,Tolosa,841,350,11,13,0,163,0,4,0,0,10,9,0,0,0,52,0,0,78,4,2,1,1,1,0,1,0
131308,Laundos,2065,538,23,7,0,87,0,16,0,0,42,6,0,0,0,19,0,2,304,1,3,10,3,8,1,3,3
470104,Feteira,1541,285,23,6,0,108,0,8,0,0,11,3,0,0,0,16,0,9,82,0,1,6,2,5,4,0,1
170625,Reigoso,291,87,3,0,0,39,0,0,0,0,0,1,0,0,0,1,0,0,41,1,1,0,0,0,0,0,0
60122,União das freguesias de Vila Cova de Alva e Anseriz,587,220,12,8,0,96,0,3,0,0,8,4,0,0,0,14,0,1,67,1,0,0,2,4,0,0,0
40817,São Martinho do Peso,528,146,2,2,0,66,0,5,0,0,2,3,0,0,0,2,0,0,61,0,0,0,0,3,0,0,0
60901,Lamas,754,271,16,14,0,115,0,15,0,0,21,4,0,0,0,21,0,1,47,2,1,8,2,2,1,0,1
180908,Lapa do Lobo,776,246,5,8,0,90,0,6,0,0,22,1,0,0,0,12,0,2,92,0,3,2,2,0,0,1,0
131004,Beire,1760,581,7,23,0,194,0,12,0,0,31,7,0,0,0,19,0,1,257,2,12,4,4,3,1,1,3
181902,Arcos,241,67,1,2,0,34,0,2,0,0,5,1,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0
170902,Canedo,716,113,1,3,0,33,0,1,0,0,1,1,0,0,0,1,1,0,67,0,3,0,0,0,1,0,0
130738,Penhalonga e Paços de Gaiolo,2543,579,17,15,0,187,0,11,0,0,66,14,0,0,0,41,3,2,193,7,7,2,4,5,3,2,0
181501,Castanheiro do Sul,430,165,11,1,0,59,0,0,0,0,2,2,0,0,0,2,0,0,81,1,4,0,2,0,0,0,0
131138,Rio Mau,1219,566,18,4,0,268,0,17,0,0,31,14,0,0,0,106,2,3,74,2,2,6,3,10,1,2,3
160422,Podame,351,108,6,2,0,49,0,5,0,0,3,2,0,0,0,5,0,0,31,1,2,2,0,0,0,0,0
131122,Paço de Sousa,3339,1249,56,40,0,461,0,48,0,0,134,26,0,0,0,127,1,5,299,6,4,14,7,9,1,3,8
60905,Vila Nova,928,362,23,16,0,138,0,17,0,0,21,6,0,0,0,14,0,2,106,2,4,9,0,3,0,1,0
182012,União das freguesias de Granja Nova e Vila Chã da Beira,580,174,5,9,0,63,0,3,0,0,6,7,0,0,0,10,0,1,64,1,0,2,2,0,0,1,0
91234,União das freguesias de Torrozelo e Folhadosa,800,288,14,18,0,132,0,3,0,0,15,3,0,0,0,34,0,1,55,1,2,2,1,4,1,1,1
170618,Negrões,292,103,1,0,0,82,0,1,0,0,2,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0
40703,Aguieiras,380,98,1,8,0,13,0,7,0,0,0,0,0,0,0,0,0,0,64,1,1,0,0,2,1,0,0
61011,Tentúgal,1817,480,37,10,0,194,0,23,0,0,29,7,0,0,0,37,0,4,117,0,8,3,3,5,0,1,2
30372,União das freguesias de Guisande e Oliveira (São Pedro),900,422,17,7,0,127,0,17,0,0,35,8,0,0,0,31,1,1,139,3,2,17,3,9,1,0,4
160505,Coura,443,141,12,3,0,33,0,4,0,0,8,0,0,0,0,3,0,1,71,0,5,0,1,0,0,0,0
40804,Brunhoso,328,90,0,4,0,12,0,2,0,0,2,2,0,0,0,0,1,1,66,0,0,0,0,0,0,0,0
420313,São José,5839,1147,75,19,0,383,0,51,0,0,88,21,0,0,0,67,0,3,332,1,10,39,4,19,26,5,4
160427,Segude,424,120,13,0,0,44,0,2,0,0,8,0,0,0,0,4,0,1,46,1,1,0,0,0,0,0,0
420310,Ginetes,1111,172,6,2,0,74,0,5,0,0,4,0,0,0,0,6,0,0,61,4,0,1,0,4,4,0,1
110658,Belém,14711,6797,242,157,0,1607,0,281,0,0,334,59,0,0,0,671,1,43,2696,16,23,382,31,136,7,47,64
131217,União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória,39793,15339,455,362,0,4629,0,955,0,0,1258,202,0,0,0,1981,10,67,4322,45,71,526,48,278,20,55,55
70303,Rio de Moinhos,1814,698,24,10,0,314,0,28,0,0,39,12,0,0,0,137,2,2,95,3,7,10,3,5,1,2,4
160407,Cambeses,494,137,9,1,0,51,0,2,0,0,12,3,0,0,0,5,0,0,47,1,1,1,0,4,0,0,0
111610,União das freguesias de Ramada e Caneças,26672,9980,371,352,0,3075,0,557,0,0,735,238,0,0,0,1684,7,76,2033,49,54,297,41,284,17,72,38
160155,União das freguesias de Eiras e Mei,543,146,2,3,0,37,0,2,0,0,8,3,0,0,0,14,0,3,62,4,4,1,0,0,0,1,2
40318,Vilarinho da Castanheira,590,169,1,4,0,40,0,3,0,0,18,1,0,0,0,7,1,4,83,1,2,1,0,1,0,1,1
31401,Santa Eulália,4693,1455,39,23,0,724,0,47,0,0,130,33,0,0,0,97,4,10,284,13,20,9,2,8,2,8,2
171219,Santa Maria de Emeres,444,130,2,5,0,29,0,2,0,0,13,0,0,0,0,1,2,1,72,1,1,0,1,0,0,0,0
131632,União das freguesias de Fornelo e Vairão,2317,801,46,21,0,312,0,21,0,0,51,9,0,0,0,39,2,5,251,4,9,11,4,11,1,4,0
182321,Ranhados,4092,1427,98,41,0,366,0,83,0,0,117,16,0,0,0,101,0,7,496,8,6,44,6,19,1,9,9
130504,Caíde de Rei,2328,747,9,22,0,343,0,22,0,0,52,13,0,0,0,56,2,3,189,6,4,5,3,11,1,4,2
40701,Abambres,394,120,6,14,0,21,0,1,0,0,4,0,0,0,0,6,0,0,53,3,3,1,1,2,0,0,5
50106,União das freguesias de Belmonte e Colmeal da Torre,3605,1022,36,40,0,484,0,40,0,0,78,19,0,0,0,110,0,6,163,6,5,22,2,5,1,3,2
160903,Amonde,308,147,11,7,0,34,0,4,0,0,20,6,0,0,0,8,2,0,40,5,3,1,2,3,1,0,0
140108,Rio de Moinhos,1130,442,19,21,0,179,0,12,0,0,24,11,0,0,0,45,1,7,91,8,2,5,2,7,2,6,0
140708,União das freguesias de Chamusca e Pinheiro Grande,3694,1223,71,48,0,399,0,52,0,0,55,23,0,0,0,289,1,8,232,0,1,17,1,13,3,8,2
181319,União das freguesias de Ovadas e Panchorra,390,181,3,2,0,84,0,1,0,0,3,1,0,0,0,6,0,0,77,2,1,0,0,0,0,0,1
50805,São Pedro do Esteval,528,208,12,4,0,84,0,3,0,0,16,3,0,0,0,2,0,2,78,0,2,2,0,0,0,0,0
40539,União das freguesias de Ala e Vilarinho do Monte,651,201,5,4,0,70,0,5,0,0,20,7,0,0,0,8,0,1,73,1,4,3,0,0,0,0,0
91123,Quadrazais,623,147,6,6,0,69,0,3,0,0,2,2,0,0,0,4,1,2,43,2,0,3,0,3,1,0,0
90602,Arcozelo,701,227,18,9,0,100,0,5,0,0,10,3,0,0,0,10,0,2,64,2,0,1,1,0,0,0,2
91404,Chãs,304,123,5,5,0,44,0,3,0,0,7,1,0,0,0,2,0,1,49,0,2,0,0,0,1,2,1
20208,Aldeia dos Fernandes,529,204,5,5,0,113,0,5,0,0,2,4,0,0,0,44,0,0,22,1,0,0,2,1,0,0,0
140304,Raposa,506,218,8,2,0,125,0,5,0,0,5,1,0,0,0,25,0,1,32,1,2,3,1,5,0,2,0
90703,Aldeia do Bispo,198,110,7,9,0,48,0,2,0,0,1,7,0,0,0,6,0,2,23,1,0,1,0,3,0,0,0
40708,Bouça,363,124,4,4,0,37,0,2,0,0,2,0,0,0,0,2,1,1,68,0,1,1,0,0,0,0,1
30107,Carrazedo,773,237,20,5,0,55,0,4,0,0,13,0,0,0,0,9,0,2,116,0,3,2,2,4,1,0,1
182107,Ferreirós do Dão,459,159,8,5,0,32,0,2,0,0,6,1,0,0,0,5,0,1,88,0,4,1,2,3,0,0,1
90713,Cavadoude,280,100,6,1,0,50,0,3,0,0,1,0,0,0,0,3,0,0,27,0,2,0,0,4,1,1,1
61119,Travanca de Lagos,1071,290,14,13,0,105,0,9,0,0,14,4,0,0,0,8,0,0,112,1,2,0,4,4,0,0,0
120203,Mosteiros,366,130,3,1,0,63,0,3,0,0,4,3,0,0,0,20,1,1,28,0,1,2,0,0,0,0,0
31212,Cruz,1463,706,40,24,0,224,0,14,0,0,70,12,0,0,0,42,0,0,248,3,6,6,3,7,1,3,3
130126,Padronelo,845,268,7,11,0,119,0,1,0,0,47,3,0,0,0,9,2,2,59,2,3,1,1,0,0,0,1
160707,Beiral do Lima,801,244,9,3,0,36,0,1,0,0,12,0,0,0,0,6,1,2,166,2,3,1,1,1,0,0,0
121301,Galveias,1149,331,9,8,0,118,0,19,0,0,19,7,0,0,0,76,0,3,53,5,3,4,1,5,0,1,0
40521,Morais,755,129,7,6,0,50,0,0,0,0,6,1,0,0,0,2,0,0,43,3,3,3,0,1,1,3,0
420303,Candelária,991,97,0,0,0,43,0,3,0,0,4,0,0,0,0,3,0,1,36,1,3,2,0,1,0,0,0
171316,Vreia de Jales,1294,327,18,8,0,126,0,3,0,0,11,6,0,0,0,13,0,2,120,1,9,1,3,4,1,0,1
30705,Armil,685,312,5,12,0,129,0,4,0,0,22,10,0,0,0,43,1,1,70,3,1,2,2,2,0,2,3
91136,Vale de Espinho,538,108,3,4,0,28,0,2,0,0,3,1,0,0,0,8,0,2,51,2,0,1,0,2,1,0,0
81306,São Marcos da Serra,1155,411,18,16,0,170,0,13,0,0,10,10,0,0,0,98,0,4,58,3,4,3,1,2,0,1,0
20522,União das freguesias de Salvada e Quintos,1204,534,8,9,0,144,0,10,0,0,4,24,0,0,0,288,0,0,37,0,2,3,3,2,0,0,0
91024,Souro Pires,611,133,2,6,0,60,0,7,0,0,10,3,0,0,0,6,0,0,35,0,1,2,0,0,0,0,1
11404,Oliveira do Bairro,5637,1485,104,51,0,241,0,44,0,0,104,16,0,0,0,76,2,12,744,8,14,27,3,20,0,8,11
90765,União das freguesias de Rochoso e Monte Margarida,356,134,2,4,0,27,0,5,0,0,4,3,0,0,0,3,0,1,72,2,2,5,0,3,0,0,1
50611,Sobral,182,97,4,3,0,16,0,0,0,0,1,1,0,0,0,0,0,0,66,0,2,1,0,3,0,0,0
420315,Relva,2592,422,30,7,0,124,0,23,0,0,35,8,0,0,0,25,1,1,142,2,1,6,1,5,8,3,0
161007,Loivo,885,254,16,7,0,121,0,10,0,0,27,5,0,0,0,13,0,1,42,0,2,6,0,3,0,0,1
31337,Ponte,543,169,9,1,0,34,0,2,0,0,10,1,0,0,0,9,0,2,89,2,6,2,0,1,1,0,0
460103,Piedade,796,219,11,7,0,68,0,2,0,0,7,1,0,0,0,0,1,0,109,2,2,2,0,1,5,1,0
30206,Aldreu,725,209,19,5,0,87,0,3,0,0,15,3,0,0,0,9,1,2,53,1,4,5,1,1,0,0,0
10607,Santa Maria de Sardoura,2217,598,19,23,0,201,0,13,0,0,33,6,0,0,0,17,0,3,259,5,3,9,0,5,0,2,0
90408,Figueira de Castelo Rodrigo,2231,670,18,17,0,308,0,14,0,0,53,6,0,0,0,20,1,2,204,3,3,6,0,12,0,1,2
30128,União das freguesias de Torre e Portela,631,207,9,2,0,38,0,3,0,0,22,3,0,0,0,17,0,1,108,1,0,2,1,0,0,0,0
10801,Avanca,5625,1792,143,72,0,484,0,68,0,0,179,36,0,0,0,118,0,6,580,19,12,30,7,23,1,7,7
140903,São José da Lamarosa,1523,463,14,6,0,226,0,16,0,0,18,14,0,0,0,57,0,0,78,3,2,8,2,7,0,11,1
30301,Adaúfe,3738,1148,51,25,0,387,0,38,0,0,61,20,0,0,0,125,3,7,367,8,3,16,9,15,2,9,2
10421,União das freguesias de Arouca e Burgo,4655,1530,118,40,0,393,0,39,0,0,129,16,0,0,0,80,0,8,608,12,13,14,5,20,2,6,27
171103,Fontes,1095,308,2,3,0,154,0,0,0,0,0,5,0,0,0,12,0,3,116,4,4,2,0,2,1,0,0
90748,Vela,418,173,5,5,0,66,0,13,0,0,11,5,0,0,0,13,0,0,39,0,2,9,0,3,0,2,0
160221,União das freguesias de Arga (Baixo, Cima e São João),230,125,2,1,0,46,0,0,0,0,5,0,0,0,0,0,0,1,63,1,3,0,0,3,0,0,0
40732,Vale de Gouvinhas,425,112,0,4,0,22,0,6,0,0,16,1,0,0,0,0,0,0,53,0,1,0,2,3,1,0,3
10202,Alquerubim,2110,556,31,14,0,163,0,20,0,0,37,13,0,0,0,26,0,2,218,3,6,7,2,8,4,1,1
110304,Azambuja,6459,2506,110,104,0,735,0,150,0,0,195,70,0,0,0,508,5,17,450,5,10,45,14,60,3,17,8
130722,Soalhães,3136,893,23,21,0,505,0,19,0,0,70,12,0,0,0,31,0,3,182,6,5,4,3,7,1,0,1
181711,Silvã de Cima,576,198,16,8,0,39,0,1,0,0,3,1,0,0,0,4,0,2,117,0,3,2,1,1,0,0,0
90753,Vila Garcia,320,123,16,9,0,33,0,4,0,0,8,1,0,0,0,4,1,0,42,0,0,3,0,1,1,0,0
80804,Boliqueime,3890,1101,67,74,0,288,0,52,0,0,65,20,0,0,0,68,4,5,374,5,14,23,6,24,3,5,4
91412,Santa Comba,366,106,3,0,0,35,0,3,0,0,1,0,0,0,0,3,0,0,52,1,5,2,1,0,0,0,0
21107,São Martinho das Amoreiras,845,344,16,6,0,176,0,6,0,0,6,9,0,0,0,49,0,3,54,0,5,6,0,5,1,2,0
30202,Aborim,808,337,22,14,0,136,0,9,0,0,33,9,0,0,0,17,0,3,72,4,4,7,0,2,4,0,1
40826,Vila de Ala,320,143,5,7,0,18,0,2,0,0,1,2,0,0,0,3,0,0,101,0,1,1,1,0,0,0,1
21116,Boavista dos Pinheiros,1282,516,15,7,0,215,0,28,0,0,18,29,0,0,0,146,1,3,26,4,4,12,2,5,0,1,0
310503,Ponta do Sol,4877,1393,21,89,0,246,0,42,0,0,117,28,0,0,0,30,2,12,585,108,24,33,7,26,9,10,4
101503,Almagreira,3379,644,28,18,0,137,0,9,0,0,35,6,0,0,0,14,0,4,355,3,11,12,3,6,1,0,2
30293,União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro),9953,4232,204,110,0,1461,0,221,0,0,365,54,0,0,0,378,5,25,1177,22,17,87,14,42,5,22,23
60109,Folques,300,123,5,4,0,73,0,5,0,0,6,0,0,0,0,4,0,0,20,2,1,1,0,2,0,0,0
30830,Mesão Frio,3936,1518,79,31,0,489,0,61,0,0,168,27,0,0,0,141,2,8,434,10,8,24,2,17,4,5,8
10611,União das freguesias de Sobrado e Bairros,4107,1255,48,35,0,487,0,35,0,0,104,10,0,0,0,35,1,7,441,7,12,15,2,8,3,3,2
91013,Lameiras,339,98,6,2,0,25,0,5,0,0,3,1,0,0,0,1,0,1,52,0,1,0,0,1,0,0,0
11007,Gafanha do Carmo,1763,407,23,9,0,109,0,15,0,0,26,6,0,0,0,19,0,2,178,2,2,4,1,7,1,1,2
170316,Mairos,383,119,5,2,0,42,0,2,0,0,9,1,0,0,0,3,0,1,47,1,0,0,2,4,0,0,0
